# Job running on    1 total cores
# File reading...  : WAVECAR                                                                    
# TOTAL RECORD LENGTH =    370576
# ISPIN            :      1 (LSORBIT = .TRUE.)
# ENCUT (eV)       :    440.0000
# NKPOINT          :     80
#  K-GRID          :      1   X   1
# NBANDS           :    336
# RECIVEC B1 (A^-1):      0.768801     0.000000     0.177393
# RECIVEC B2       :      0.000000     0.747589     0.000000
# RECIVEC B3       :      0.000000     0.000000     0.391481
#  dk^2 = |dk1xk2| =      0.589848
  
# OPTICAL SELECTIVITY BETWEEN BANDS:  239    -   241
# n(k,w_cv)= |P(k,s,cv,+)|^2 - |P(k,s,cv,-)|^2
#            ---------------------------------
#            |P(k,s,cv,+)|^2 + |P(k,s,cv,-)|^2
#  The TRANSITION MATRIX ELEMENT P =
#   P(k,s,cv,+ or -) = 1/sqrt(2)[p_x(k,cv,s) +(or -) i*p_y(k,cv,s)]
#  THE INTERBAND TRANSITION MATRIX p_x,y =
#   p_x,y(k,cv,s)=<psi(k,c,s)|-i*hbar*1/dx(y)|psi(k,v,s>
# MAXVAL of SELECTIVITY at kx,ky,kz (in reci)=         0.473684        0.000000        0.000000        0.888084
# MINVAL of SELECTIVITY at kx,ky,kz (in reci)=         0.000000        0.000000        0.000000       -0.995322
# (cart) kx        ky        kz(A^-1)   selectivity(n(k)),        (recip)kx        ky        kz
   1.153201  -0.393468   0.266089        0.021654               1.500000  -0.526316   0.000000
   1.153201  -0.413141   0.266089        0.041245               1.500000  -0.552632   0.000000
   1.153201  -0.432815   0.266089        0.344714               1.500000  -0.578947   0.000000
   1.153201  -0.452488   0.266089        0.022627               1.500000  -0.605263   0.000000
   1.153201  -0.472161   0.266089        0.009347               1.500000  -0.631579   0.000000
   1.153201  -0.491835   0.266089        0.003465               1.500000  -0.657895   0.000000
   1.153201  -0.511508   0.266089       -0.000385               1.500000  -0.684211   0.000000
   1.153201  -0.531182   0.266089       -0.003321               1.500000  -0.710526   0.000000
   1.153201  -0.550855   0.266089       -0.005692               1.500000  -0.736842   0.000000
   1.153201  -0.570528   0.266089       -0.007595               1.500000  -0.763158   0.000000
   1.153201  -0.590202   0.266089       -0.008984               1.500000  -0.789474   0.000000
   1.153201  -0.609875   0.266089       -0.009634               1.500000  -0.815789   0.000000
   1.153201  -0.629549   0.266089       -0.009049               1.500000  -0.842105   0.000000
   1.153201  -0.649222   0.266089       -0.006220               1.500000  -0.868421   0.000000
   1.153201  -0.668895   0.266089        0.000973               1.500000  -0.894737   0.000000
   1.153201  -0.688569   0.266089        0.017621               1.500000  -0.921053   0.000000
   1.153201  -0.708242   0.266089        0.059396               1.500000  -0.947368   0.000000
   1.153201  -0.727915   0.266089        0.210299               1.500000  -0.973684   0.000000
   1.153201  -0.747589   0.266089        0.595002               1.500000  -1.000000   0.000000
   1.153201  -0.747589   0.266089        0.595005               1.500000  -1.000000   0.000000
   1.132969   1.121383   0.261421        0.078007               1.473684   1.500000   0.000000
   1.132969   0.747589   0.261421        0.888084               1.473684   1.000000   0.000000
   1.132969   0.373794   0.261421        0.078007               1.473684   0.500000   0.000000
   1.132969   0.000000   0.261421        0.888084               1.473684   0.000000   0.000000
   1.132969  -0.373794   0.261421        0.078007               1.473684  -0.500000   0.000000
   1.132969  -0.747589   0.261421        0.888084               1.473684  -1.000000   0.000000
   1.112738   1.121383   0.256753        0.150811               1.447368   1.500000   0.000000
   1.112738   0.747589   0.256753        0.814485               1.447368   1.000000   0.000000
   1.112738   0.373794   0.256753        0.150811               1.447368   0.500000   0.000000
   1.112738   0.000000   0.256753        0.814485               1.447368   0.000000   0.000000
   1.112738  -0.373794   0.256753        0.150811               1.447368  -0.500000   0.000000
   1.112738  -0.747589   0.256753        0.814485               1.447368  -1.000000   0.000000
   1.092506   1.121383   0.252084        0.219989               1.421053   1.500000   0.000000
   1.092506   0.747589   0.252084        0.792429               1.421053   1.000000   0.000000
   1.092506   0.373794   0.252084        0.219989               1.421053   0.500000   0.000000
   1.092506   0.000000   0.252084        0.792429               1.421053   0.000000   0.000000
   1.092506  -0.373794   0.252084        0.219989               1.421053  -0.500000   0.000000
   1.092506  -0.747589   0.252084        0.792429               1.421053  -1.000000   0.000000
   1.072275   1.121383   0.247416        0.283735               1.394737   1.500000   0.000000
   1.072275   0.747589   0.247416        0.780374               1.394737   1.000000   0.000000
   1.072275   0.373794   0.247416        0.283735               1.394737   0.500000   0.000000
   1.072275   0.000000   0.247416        0.780374               1.394737   0.000000   0.000000
   1.072275  -0.373794   0.247416        0.283735               1.394737  -0.500000   0.000000
   1.072275  -0.747589   0.247416        0.780374               1.394737  -1.000000   0.000000
   1.052043   1.121383   0.242748        0.338328               1.368421   1.500000   0.000000
   1.052043   0.747589   0.242748        0.769690               1.368421   1.000000   0.000000
   1.052043   0.373794   0.242748        0.338328               1.368421   0.500000   0.000000
   1.052043   0.000000   0.242748        0.769690               1.368421   0.000000   0.000000
   1.052043  -0.373794   0.242748        0.338328               1.368421  -0.500000   0.000000
   1.052043  -0.747589   0.242748        0.769690               1.368421  -1.000000   0.000000
   1.031811   1.121383   0.238080        0.376297               1.342105   1.500000   0.000000
   1.031811   0.747589   0.238080        0.758018               1.342105   1.000000   0.000000
   1.031811   0.373794   0.238080        0.376297               1.342105   0.500000   0.000000
   1.031811   0.000000   0.238080        0.758018               1.342105   0.000000   0.000000
   1.031811  -0.373794   0.238080        0.376297               1.342105  -0.500000   0.000000
   1.031811  -0.747589   0.238080        0.758018               1.342105  -1.000000   0.000000
   1.011580   1.121383   0.233411        0.393182               1.315789   1.500000   0.000000
   1.011580   0.747589   0.233411        0.744908               1.315789   1.000000   0.000000
   1.011580   0.373794   0.233411        0.393182               1.315789   0.500000   0.000000
   1.011580   0.000000   0.233411        0.744908               1.315789   0.000000   0.000000
   1.011580  -0.373794   0.233411        0.393182               1.315789  -0.500000   0.000000
   1.011580  -0.747589   0.233411        0.744908               1.315789  -1.000000   0.000000
   0.991348   1.121383   0.228743        0.392694               1.289474   1.500000   0.000000
   0.991348   0.747589   0.228743        0.730571               1.289474   1.000000   0.000000
   0.991348   0.373794   0.228743        0.392694               1.289474   0.500000   0.000000
   0.991348   0.000000   0.228743        0.730571               1.289474   0.000000   0.000000
   0.991348  -0.373794   0.228743        0.392694               1.289474  -0.500000   0.000000
   0.991348  -0.747589   0.228743        0.730571               1.289474  -1.000000   0.000000
   0.971117   1.121383   0.224075        0.382683               1.263158   1.500000   0.000000
   0.971117   0.373794   0.224075        0.382683               1.263158   0.500000   0.000000
   0.971117  -0.373794   0.224075        0.382683               1.263158  -0.500000   0.000000
   0.971117   0.747589   0.224075        0.715564               1.263158   1.000000   0.000000
   0.971117   0.000000   0.224075        0.715564               1.263158   0.000000   0.000000
   0.971117  -0.747589   0.224075        0.715564               1.263158  -1.000000   0.000000
   0.950885   1.121383   0.219407        0.371379               1.236842   1.500000   0.000000
   0.950885   0.747589   0.219407        0.700442               1.236842   1.000000   0.000000
   0.950885   0.373794   0.219407        0.371379               1.236842   0.500000   0.000000
   0.950885   0.000000   0.219407        0.700442               1.236842   0.000000   0.000000
   0.950885  -0.373794   0.219407        0.371379               1.236842  -0.500000   0.000000
   0.950885  -0.747589   0.219407        0.700442               1.236842  -1.000000   0.000000
   0.930653   1.121383   0.214738        0.363819               1.210526   1.500000   0.000000
   0.930653   0.747589   0.214738        0.685755               1.210526   1.000000   0.000000
   0.930653   0.373794   0.214738        0.363819               1.210526   0.500000   0.000000
   0.930653   0.000000   0.214738        0.685755               1.210526   0.000000   0.000000
   0.930653  -0.373794   0.214738        0.363819               1.210526  -0.500000   0.000000
   0.930653  -0.747589   0.214738        0.685755               1.210526  -1.000000   0.000000
   0.910422   1.121383   0.210070        0.362802               1.184211   1.500000   0.000000
   0.910422   0.747589   0.210070        0.671767               1.184211   1.000000   0.000000
   0.910422   0.373794   0.210070        0.362802               1.184211   0.500000   0.000000
   0.910422   0.000000   0.210070        0.671767               1.184211   0.000000   0.000000
   0.910422  -0.373794   0.210070        0.362802               1.184211  -0.500000   0.000000
   0.910422  -0.747589   0.210070        0.671767               1.184211  -1.000000   0.000000
   0.890190   1.121383   0.205402        0.369194               1.157895   1.500000   0.000000
   0.890190   0.747589   0.205402        0.658244               1.157895   1.000000   0.000000
   0.890190   0.373794   0.205402        0.369194               1.157895   0.500000   0.000000
   0.890190   0.000000   0.205402        0.658244               1.157895   0.000000   0.000000
   0.890190  -0.373794   0.205402        0.369194               1.157895  -0.500000   0.000000
   0.890190  -0.747589   0.205402        0.658244               1.157895  -1.000000   0.000000
   0.869959   1.121383   0.200734        0.382410               1.131579   1.500000   0.000000
   0.869959   0.747589   0.200734        0.644276               1.131579   1.000000   0.000000
   0.869959   0.373794   0.200734        0.382410               1.131579   0.500000   0.000000
   0.869959   0.000000   0.200734        0.644276               1.131579   0.000000   0.000000
   0.869959  -0.373794   0.200734        0.382410               1.131579  -0.500000   0.000000
   0.869959  -0.747589   0.200734        0.644276               1.131579  -1.000000   0.000000
   0.849727   1.121383   0.196066        0.399113               1.105263   1.500000   0.000000
   0.849727   0.747589   0.196066        0.627688               1.105263   1.000000   0.000000
   0.849727   0.373794   0.196066        0.399113               1.105263   0.500000   0.000000
   0.849727   0.000000   0.196066        0.627688               1.105263   0.000000   0.000000
   0.849727  -0.373794   0.196066        0.399113               1.105263  -0.500000   0.000000
   0.849727  -0.747589   0.196066        0.627688               1.105263  -1.000000   0.000000
   0.829495   1.121383   0.191397        0.409166               1.078947   1.500000   0.000000
   0.829495   0.373794   0.191397        0.409166               1.078947   0.500000   0.000000
   0.829495  -0.373794   0.191397        0.409166               1.078947  -0.500000   0.000000
   0.829495   0.747589   0.191397        0.602607               1.078947   1.000000   0.000000
   0.829495   0.000000   0.191397        0.602607               1.078947   0.000000   0.000000
   0.829495  -0.747589   0.191397        0.602607               1.078947  -1.000000   0.000000
   0.809264   1.121383   0.186729        0.383873               1.052632   1.500000   0.000000
   0.809264   0.747589   0.186729        0.550770               1.052632   1.000000   0.000000
   0.809264   0.373794   0.186729        0.383873               1.052632   0.500000   0.000000
   0.809264   0.000000   0.186729        0.550770               1.052632   0.000000   0.000000
   0.809264  -0.373794   0.186729        0.383873               1.052632  -0.500000   0.000000
   0.809264  -0.747589   0.186729        0.550770               1.052632  -1.000000   0.000000
   0.789032   1.121383   0.182061        0.264579               1.026316   1.500000   0.000000
   0.789032   0.747589   0.182061        0.363650               1.026316   1.000000   0.000000
   0.789032   0.373794   0.182061        0.264579               1.026316   0.500000   0.000000
   0.789032   0.000000   0.182061        0.363650               1.026316   0.000000   0.000000
   0.789032  -0.373794   0.182061        0.264579               1.026316  -0.500000   0.000000
   0.789032  -0.747589   0.182061        0.363650               1.026316  -1.000000   0.000000
   0.768801   1.121383   0.177393        0.021032               1.000000   1.500000   0.000000
   0.768801   1.121383   0.177393        0.021032               1.000000   1.500000   0.000000
   0.768801   1.101710   0.177393       -0.042513               1.000000   1.473684   0.000000
   0.768801   1.082037   0.177393       -0.044766               1.000000   1.447368   0.000000
   0.768801   1.062363   0.177393       -0.047367               1.000000   1.421053   0.000000
   0.768801   1.042690   0.177393       -0.050449               1.000000   1.394737   0.000000
   0.768801   1.023016   0.177393       -0.054003               1.000000   1.368421   0.000000
   0.768801   1.003343   0.177393       -0.058089               1.000000   1.342105   0.000000
   0.768801   0.983670   0.177393       -0.062817               1.000000   1.315789   0.000000
   0.768801   0.963996   0.177393       -0.068423               1.000000   1.289474   0.000000
   0.768801   0.944323   0.177393       -0.075284               1.000000   1.263158   0.000000
   0.768801   0.924649   0.177393       -0.084015               1.000000   1.236842   0.000000
   0.768801   0.904976   0.177393       -0.095632               1.000000   1.210526   0.000000
   0.768801   0.885303   0.177393       -0.111865               1.000000   1.184211   0.000000
   0.768801   0.865629   0.177393       -0.135847               1.000000   1.157895   0.000000
   0.768801   0.845956   0.177393       -0.173623               1.000000   1.131579   0.000000
   0.768801   0.826282   0.177393       -0.237699               1.000000   1.105263   0.000000
   0.768801   0.806609   0.177393       -0.355511               1.000000   1.078947   0.000000
   0.768801   0.786936   0.177393       -0.570770               1.000000   1.052632   0.000000
   0.768801   0.767262   0.177393       -0.755420               1.000000   1.026316   0.000000
   0.768801   0.747589   0.177393       -0.995322               1.000000   1.000000   0.000000
   0.768801   0.747589   0.177393       -0.995322               1.000000   1.000000   0.000000
   0.768801   0.373794   0.177393        0.021032               1.000000   0.500000   0.000000
   0.768801   0.373794   0.177393        0.021032               1.000000   0.500000   0.000000
   0.768801   0.354121   0.177393       -0.042513               1.000000   0.473684   0.000000
   0.768801   0.334448   0.177393       -0.044766               1.000000   0.447368   0.000000
   0.768801   0.314774   0.177393       -0.047367               1.000000   0.421053   0.000000
   0.768801   0.295101   0.177393       -0.050449               1.000000   0.394737   0.000000
   0.768801   0.275427   0.177393       -0.054003               1.000000   0.368421   0.000000
   0.768801   0.255754   0.177393       -0.058089               1.000000   0.342105   0.000000
   0.768801   0.236081   0.177393       -0.062817               1.000000   0.315789   0.000000
   0.768801   0.216407   0.177393       -0.068423               1.000000   0.289474   0.000000
   0.768801   0.196734   0.177393       -0.075284               1.000000   0.263158   0.000000
   0.768801   0.177061   0.177393       -0.084015               1.000000   0.236842   0.000000
   0.768801   0.157387   0.177393       -0.095632               1.000000   0.210526   0.000000
   0.768801   0.137714   0.177393       -0.111865               1.000000   0.184211   0.000000
   0.768801   0.118040   0.177393       -0.135847               1.000000   0.157895   0.000000
   0.768801   0.098367   0.177393       -0.173623               1.000000   0.131579   0.000000
   0.768801   0.078694   0.177393       -0.237699               1.000000   0.105263   0.000000
   0.768801   0.059020   0.177393       -0.355511               1.000000   0.078947   0.000000
   0.768801   0.039347   0.177393       -0.570770               1.000000   0.052632   0.000000
   0.768801   0.019673   0.177393       -0.755420               1.000000   0.026316   0.000000
   0.768801   0.000000   0.177393       -0.995322               1.000000   0.000000   0.000000
   0.768801   0.000000   0.177393       -0.995322               1.000000   0.000000   0.000000
   0.768801  -0.373794   0.177393        0.021032               1.000000  -0.500000   0.000000
   0.768801  -0.373794   0.177393        0.021032               1.000000  -0.500000   0.000000
   0.768801  -0.393468   0.177393       -0.042513               1.000000  -0.526316   0.000000
   0.768801  -0.413141   0.177393       -0.044766               1.000000  -0.552632   0.000000
   0.768801  -0.432815   0.177393       -0.047367               1.000000  -0.578947   0.000000
   0.768801  -0.452488   0.177393       -0.050449               1.000000  -0.605263   0.000000
   0.768801  -0.472161   0.177393       -0.054003               1.000000  -0.631579   0.000000
   0.768801  -0.491835   0.177393       -0.058089               1.000000  -0.657895   0.000000
   0.768801  -0.511508   0.177393       -0.062817               1.000000  -0.684211   0.000000
   0.768801  -0.531182   0.177393       -0.068423               1.000000  -0.710526   0.000000
   0.768801  -0.550855   0.177393       -0.075284               1.000000  -0.736842   0.000000
   0.768801  -0.570528   0.177393       -0.084015               1.000000  -0.763158   0.000000
   0.768801  -0.590202   0.177393       -0.095632               1.000000  -0.789474   0.000000
   0.768801  -0.609875   0.177393       -0.111865               1.000000  -0.815789   0.000000
   0.768801  -0.629549   0.177393       -0.135847               1.000000  -0.842105   0.000000
   0.768801  -0.649222   0.177393       -0.173623               1.000000  -0.868421   0.000000
   0.768801  -0.668895   0.177393       -0.237699               1.000000  -0.894737   0.000000
   0.768801  -0.688569   0.177393       -0.355511               1.000000  -0.921053   0.000000
   0.768801  -0.708242   0.177393       -0.570770               1.000000  -0.947368   0.000000
   0.768801  -0.727915   0.177393       -0.755420               1.000000  -0.973684   0.000000
   0.768801  -0.747589   0.177393       -0.995322               1.000000  -1.000000   0.000000
   0.768801  -0.747589   0.177393       -0.995322               1.000000  -1.000000   0.000000
   0.384400   1.121383   0.088696        0.003380               0.500000   1.500000   0.000000
   0.384400   1.121383   0.088696        0.003381               0.500000   1.500000   0.000000
   0.384400   1.101710   0.088696        0.021654               0.500000   1.473684   0.000000
   0.384400   1.082037   0.088696        0.041245               0.500000   1.447368   0.000000
   0.384400   1.062363   0.088696        0.344714               0.500000   1.421053   0.000000
   0.384400   1.042690   0.088696        0.022627               0.500000   1.394737   0.000000
   0.384400   1.023016   0.088696        0.009347               0.500000   1.368421   0.000000
   0.384400   1.003343   0.088696        0.003465               0.500000   1.342105   0.000000
   0.384400   0.983670   0.088696       -0.000385               0.500000   1.315789   0.000000
   0.384400   0.963996   0.088696       -0.003321               0.500000   1.289474   0.000000
   0.384400   0.944323   0.088696       -0.005692               0.500000   1.263158   0.000000
   0.384400   0.924649   0.088696       -0.007595               0.500000   1.236842   0.000000
   0.384400   0.904976   0.088696       -0.008984               0.500000   1.210526   0.000000
   0.384400   0.885303   0.088696       -0.009634               0.500000   1.184211   0.000000
   0.384400   0.865629   0.088696       -0.009049               0.500000   1.157895   0.000000
   0.384400   0.845956   0.088696       -0.006220               0.500000   1.131579   0.000000
   0.384400   0.826282   0.088696        0.000973               0.500000   1.105263   0.000000
   0.384400   0.806609   0.088696        0.017621               0.500000   1.078947   0.000000
   0.384400   0.786936   0.088696        0.059396               0.500000   1.052632   0.000000
   0.384400   0.767262   0.088696        0.210299               0.500000   1.026316   0.000000
   0.384400   0.747589   0.088696        0.595002               0.500000   1.000000   0.000000
   0.384400   0.747589   0.088696        0.595005               0.500000   1.000000   0.000000
   0.384400   0.373794   0.088696        0.003380               0.500000   0.500000   0.000000
   0.384400   0.373794   0.088696        0.003381               0.500000   0.500000   0.000000
   0.384400   0.354121   0.088696        0.021654               0.500000   0.473684   0.000000
   0.384400   0.334448   0.088696        0.041245               0.500000   0.447368   0.000000
   0.384400   0.314774   0.088696        0.344714               0.500000   0.421053   0.000000
   0.384400   0.295101   0.088696        0.022627               0.500000   0.394737   0.000000
   0.384400   0.275427   0.088696        0.009347               0.500000   0.368421   0.000000
   0.384400   0.255754   0.088696        0.003465               0.500000   0.342105   0.000000
   0.384400   0.236081   0.088696       -0.000385               0.500000   0.315789   0.000000
   0.384400   0.216407   0.088696       -0.003321               0.500000   0.289474   0.000000
   0.384400   0.196734   0.088696       -0.005692               0.500000   0.263158   0.000000
   0.384400   0.177061   0.088696       -0.007595               0.500000   0.236842   0.000000
   0.384400   0.157387   0.088696       -0.008984               0.500000   0.210526   0.000000
   0.384400   0.137714   0.088696       -0.009634               0.500000   0.184211   0.000000
   0.384400   0.118040   0.088696       -0.009049               0.500000   0.157895   0.000000
   0.384400   0.098367   0.088696       -0.006220               0.500000   0.131579   0.000000
   0.384400   0.078694   0.088696        0.000973               0.500000   0.105263   0.000000
   0.384400   0.059020   0.088696        0.017621               0.500000   0.078947   0.000000
   0.384400   0.039347   0.088696        0.059396               0.500000   0.052632   0.000000
   0.384400   0.019673   0.088696        0.210299               0.500000   0.026316   0.000000
   0.384400   0.000000   0.088696        0.595002               0.500000   0.000000   0.000000
   0.384400   0.000000   0.088696        0.595005               0.500000   0.000000   0.000000
   0.384400  -0.373794   0.088696        0.003380               0.500000  -0.500000   0.000000
   0.384400  -0.373794   0.088696        0.003381               0.500000  -0.500000   0.000000
   0.384400  -0.393468   0.088696        0.021654               0.500000  -0.526316   0.000000
   0.384400  -0.413141   0.088696        0.041245               0.500000  -0.552632   0.000000
   0.384400  -0.432815   0.088696        0.344714               0.500000  -0.578947   0.000000
   0.384400  -0.452488   0.088696        0.022627               0.500000  -0.605263   0.000000
   0.384400  -0.472161   0.088696        0.009347               0.500000  -0.631579   0.000000
   0.384400  -0.491835   0.088696        0.003465               0.500000  -0.657895   0.000000
   0.384400  -0.511508   0.088696       -0.000385               0.500000  -0.684211   0.000000
   0.384400  -0.531182   0.088696       -0.003321               0.500000  -0.710526   0.000000
   0.384400  -0.550855   0.088696       -0.005692               0.500000  -0.736842   0.000000
   0.384400  -0.570528   0.088696       -0.007595               0.500000  -0.763158   0.000000
   0.384400  -0.590202   0.088696       -0.008984               0.500000  -0.789474   0.000000
   0.384400  -0.609875   0.088696       -0.009634               0.500000  -0.815789   0.000000
   0.384400  -0.629549   0.088696       -0.009049               0.500000  -0.842105   0.000000
   0.384400  -0.649222   0.088696       -0.006220               0.500000  -0.868421   0.000000
   0.384400  -0.668895   0.088696        0.000973               0.500000  -0.894737   0.000000
   0.384400  -0.688569   0.088696        0.017621               0.500000  -0.921053   0.000000
   0.384400  -0.708242   0.088696        0.059396               0.500000  -0.947368   0.000000
   0.384400  -0.727915   0.088696        0.210299               0.500000  -0.973684   0.000000
   0.384400  -0.747589   0.088696        0.595002               0.500000  -1.000000   0.000000
   0.384400  -0.747589   0.088696        0.595005               0.500000  -1.000000   0.000000
   0.364169   1.121383   0.084028        0.078007               0.473684   1.500000   0.000000
   0.364169   0.373794   0.084028        0.078007               0.473684   0.500000   0.000000
   0.364169  -0.373794   0.084028        0.078007               0.473684  -0.500000   0.000000
   0.364169   0.747589   0.084028        0.888084               0.473684   1.000000   0.000000
   0.364169   0.000000   0.084028        0.888084               0.473684   0.000000   0.000000
   0.364169  -0.747589   0.084028        0.888084               0.473684  -1.000000   0.000000
   0.343937   1.121383   0.079360        0.150811               0.447368   1.500000   0.000000
   0.343937   0.373794   0.079360        0.150811               0.447368   0.500000   0.000000
   0.343937  -0.373794   0.079360        0.150811               0.447368  -0.500000   0.000000
   0.343937   0.747589   0.079360        0.814485               0.447368   1.000000   0.000000
   0.343937   0.000000   0.079360        0.814485               0.447368   0.000000   0.000000
   0.343937  -0.747589   0.079360        0.814485               0.447368  -1.000000   0.000000
   0.323706   1.121383   0.074692        0.219989               0.421053   1.500000   0.000000
   0.323706   0.747589   0.074692        0.792429               0.421053   1.000000   0.000000
   0.323706   0.373794   0.074692        0.219989               0.421053   0.500000   0.000000
   0.323706   0.000000   0.074692        0.792429               0.421053   0.000000   0.000000
   0.323706  -0.373794   0.074692        0.219989               0.421053  -0.500000   0.000000
   0.323706  -0.747589   0.074692        0.792429               0.421053  -1.000000   0.000000
   0.303474   1.121383   0.070023        0.283735               0.394737   1.500000   0.000000
   0.303474   0.747589   0.070023        0.780374               0.394737   1.000000   0.000000
   0.303474   0.373794   0.070023        0.283735               0.394737   0.500000   0.000000
   0.303474   0.000000   0.070023        0.780374               0.394737   0.000000   0.000000
   0.303474  -0.373794   0.070023        0.283735               0.394737  -0.500000   0.000000
   0.303474  -0.747589   0.070023        0.780374               0.394737  -1.000000   0.000000
   0.283242   1.121383   0.065355        0.338328               0.368421   1.500000   0.000000
   0.283242   0.747589   0.065355        0.769690               0.368421   1.000000   0.000000
   0.283242   0.373794   0.065355        0.338328               0.368421   0.500000   0.000000
   0.283242   0.000000   0.065355        0.769690               0.368421   0.000000   0.000000
   0.283242  -0.373794   0.065355        0.338328               0.368421  -0.500000   0.000000
   0.283242  -0.747589   0.065355        0.769690               0.368421  -1.000000   0.000000
   0.263011   1.121383   0.060687        0.376297               0.342105   1.500000   0.000000
   0.263011   0.747589   0.060687        0.758018               0.342105   1.000000   0.000000
   0.263011   0.373794   0.060687        0.376297               0.342105   0.500000   0.000000
   0.263011   0.000000   0.060687        0.758018               0.342105   0.000000   0.000000
   0.263011  -0.373794   0.060687        0.376297               0.342105  -0.500000   0.000000
